36.93072671	26.1164	2
36.95498252	26.1154	2
36.95499063	26.1154	2
36.95500491	26.1154	2
15.81166781	11.6592	2
3.08613775	1.7954	2
3.80920434	1.6621	2
3.80921482	1.6621	2
3.80919577	1.6621	2
3.29887164	0.9811	2
2.64724035	0.853	2
2.64729609	0.853	2
2.64737343	0.853	2
3.27296972	0.7206	2
3.27297806	0.7206	2
3.48048695	0.6569	2
3.48046427	0.6569	2
3.48043469	0.6569	2
3.50338182	0.6477	2
3.50334809	0.6477	2
3.5033079	0.6477	2
